age,attrition,businesstravel,dailyrate,distancefromhome,education,environmentsatisfaction,hourlyrate,jobinvolvement,joblevel,jobsatisfaction,monthlyincome,monthlyrate,numcompaniesworked,over18,percentsalaryhike,performancerating,relationshipsatisfaction,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,worklifebalance,yearsatcompany,yearsincurrentrole,yearssincelastpromotion,yearswithcurrmanager,attrition_flag,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,department_Research & Development,department_Sales,maritalstatus_Married,maritalstatus_Single,overtime_Yes,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Male,monthlyincome_log
46.0,No,Travel_Rarely,1402,2,3,3,69,3,4,1,16581.0,24097,8,Y,23,4,1,80,0,28,2,3,26,15,15,9,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9.716073048676163
44.0,No,Non-Travel,111,17,3,4,74,1,1,3,2290.0,4279,2,Y,13,3,4,80,0,6,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,7.736743682453495
33.0,No,Travel_Rarely,147,2,3,2,99,3,1,3,3600.0,8429,1,Y,13,3,4,80,1,5,2,3,5,4,1,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8.188966863648876
41.0,Yes,Non-Travel,906,5,2,1,95,2,1,1,2107.0,20293,6,Y,17,3,1,80,1,5,2,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,7.653494909661253
30.0,No,Travel_Rarely,1329,29,4,3,61,3,2,1,4115.0,13192,8,Y,19,3,3,80,3,8,3,3,4,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,8.32263709695394
40.0,No,Travel_Frequently,1184,2,4,2,62,3,2,2,4327.0,25440,5,Y,12,3,4,80,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,8.372860820526318
50.0,No,Travel_Frequently,1421,2,3,4,30,3,4,1,16581.0,9490,2,Y,22,4,3,80,1,32,3,3,2,2,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.716073048676163
28.0,No,Travel_Rarely,1179,19,4,4,78,2,1,1,3196.0,12449,1,Y,12,3,3,80,3,6,2,3,6,5,3,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,8.069968149059841
46.0,No,Travel_Rarely,1450,15,2,4,52,3,5,2,16581.0,10849,5,Y,11,3,1,80,1,25,2,3,4,2,0,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
35.0,No,Travel_Rarely,1361,17,4,3,94,3,2,1,8966.0,21026,3,Y,15,3,4,80,3,15,2,3,7,7,1,7,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,9.101306450952048
24.0,Yes,Travel_Rarely,984,17,2,4,97,3,1,2,2210.0,3372,1,Y,13,3,1,80,1,1,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,7.701200180857446
33.0,No,Travel_Frequently,1146,25,3,2,82,3,2,3,4539.0,4905,1,Y,12,3,1,80,1,10,3,2,10,7,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,8.420682291035394
36.0,No,Travel_Rarely,917,6,4,3,60,1,1,3,2741.0,6865,1,Y,14,3,3,80,1,7,4,3,7,7,1,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.91644286012226
30.0,No,Travel_Rarely,853,7,4,3,49,3,2,3,3491.0,11309,1,Y,13,3,1,80,3,10,4,2,10,7,8,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.158229916959494
44.0,No,Travel_Rarely,200,29,4,4,32,3,2,4,4541.0,7744,1,Y,25,4,2,80,0,20,3,3,20,11,13,17,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,8.421122722665503
20.0,No,Travel_Rarely,654,21,3,3,43,4,1,4,2678.0,5050,1,Y,17,3,4,80,0,2,2,3,2,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,7.893198869544609
46.0,No,Travel_Rarely,150,2,4,4,60,3,2,4,7379.0,17433,2,Y,11,3,3,80,1,12,3,2,6,3,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8.906528917594517
42.0,No,Non-Travel,179,2,5,4,79,4,2,1,6272.0,12858,7,Y,16,3,1,80,1,10,3,4,4,3,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,8.744009988096742
60.0,No,Travel_Rarely,696,7,4,2,52,4,2,4,5220.0,10893,0,Y,18,3,2,80,1,12,3,3,11,7,1,9,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,8.560444233410552
32.0,No,Travel_Frequently,116,13,3,3,77,2,1,2,2743.0,7331,1,Y,20,4,3,80,1,2,2,3,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,7.917171988845776
32.0,No,Travel_Frequently,1316,2,2,4,38,3,2,3,4998.0,2338,4,Y,14,3,4,80,0,10,2,3,8,7,0,7,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,8.51699317141357
36.0,No,Travel_Rarely,363,1,3,3,77,1,3,1,10252.0,4235,2,Y,21,4,3,80,1,17,2,3,7,7,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,9.235325624670091
33.0,No,Travel_Rarely,117,9,3,1,60,3,1,4,2781.0,6311,0,Y,13,3,2,80,1,15,5,3,14,10,4,10,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,7.930925372483388
40.0,No,Travel_Rarely,107,10,3,2,84,2,2,2,6852.0,11591,7,Y,12,3,2,80,1,7,2,4,5,1,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8.832441791585824
25.0,No,Travel_Rarely,1356,10,4,3,57,3,2,4,4950.0,20623,0,Y,14,3,2,80,0,5,4,3,4,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,8.507344855361422
30.0,No,Travel_Rarely,1465,1,3,4,63,3,1,2,3579.0,9369,0,Y,21,4,1,80,1,12,2,3,11,9,5,7,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,8.183118079394745
42.0,No,Travel_Frequently,458,26,5,1,60,3,3,1,13191.0,23281,3,Y,17,3,3,80,0,20,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,9.487365864239434
35.0,No,Non-Travel,1212,8,2,3,78,2,3,4,10377.0,13755,4,Y,11,3,2,80,1,16,6,2,13,2,4,12,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,9.247443459927686
27.0,No,Travel_Rarely,1103,14,3,1,42,3,1,1,2235.0,14377,1,Y,14,3,4,80,2,9,3,2,9,7,6,8,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,7.71244383427499
54.0,No,Travel_Frequently,966,1,4,4,53,3,3,3,10502.0,9659,7,Y,17,3,1,80,1,33,2,1,5,4,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.259416209622776
44.0,No,Travel_Rarely,1117,2,1,1,72,4,1,4,2011.0,19982,1,Y,13,3,4,80,1,10,5,3,10,5,7,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,7.60688453121963
19.0,Yes,Non-Travel,504,10,3,1,96,2,1,2,1859.0,6148,1,Y,25,4,2,80,0,1,2,4,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,7.528331766707247
29.0,No,Travel_Rarely,1010,1,3,1,97,3,1,4,3760.0,5598,1,Y,15,3,1,80,3,3,5,3,3,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,8.232440158470336
54.0,No,Travel_Rarely,685,3,3,4,85,3,4,4,16581.0,23474,3,Y,14,3,1,80,0,36,2,3,10,9,0,9,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
31.0,No,Travel_Rarely,1332,11,2,3,80,3,2,1,6833.0,17089,1,Y,12,3,4,80,0,6,2,2,6,5,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,8.829665432675236
31.0,No,Travel_Rarely,1062,24,3,3,96,2,2,1,6812.0,17198,1,Y,19,3,2,80,0,10,2,3,10,9,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,8.826587830773668
59.0,No,Travel_Rarely,326,3,3,3,48,2,2,4,5171.0,16490,5,Y,17,3,4,80,0,13,2,3,6,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,8.551014739891748
43.0,No,Travel_Rarely,920,3,3,3,96,1,5,4,16581.0,18625,3,Y,14,3,2,80,1,25,2,3,8,7,0,7,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,9.716073048676163
49.0,No,Travel_Rarely,1098,4,2,1,85,2,5,3,16581.0,12124,2,Y,13,3,3,80,1,23,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,9.716073048676163
36.0,No,Travel_Frequently,469,3,3,3,46,3,1,2,3692.0,9256,1,Y,12,3,3,80,0,12,2,2,11,10,0,7,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,8.214194414852564
48.0,No,Travel_Rarely,969,2,2,4,76,4,1,2,2559.0,16620,5,Y,11,3,3,80,0,7,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,7.847762537473608
27.0,No,Travel_Rarely,1167,4,2,1,76,3,1,3,2517.0,3208,1,Y,11,3,2,80,3,5,2,3,5,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,7.831220214604293
29.0,No,Travel_Rarely,1329,7,3,3,82,3,2,4,6623.0,4204,1,Y,11,3,2,80,2,6,2,3,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,8.798454696065095
48.0,No,Travel_Rarely,715,1,3,4,76,2,5,4,16581.0,8733,6,Y,12,3,3,80,0,25,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,9.716073048676163
29.0,No,Travel_Rarely,694,1,3,4,87,2,4,4,16124.0,3423,3,Y,14,3,2,80,2,9,2,2,7,7,1,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9.688126141663973
34.0,No,Travel_Rarely,1320,20,3,3,89,4,1,3,2585.0,21643,0,Y,17,3,4,80,0,2,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,7.857867559331803
44.0,No,Travel_Rarely,1099,5,3,2,88,3,5,2,16581.0,8751,7,Y,11,3,3,80,1,26,5,3,22,9,3,10,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,9.716073048676163
33.0,No,Travel_Rarely,536,10,5,4,82,4,3,3,8380.0,21708,0,Y,14,3,4,80,2,10,3,3,9,8,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,9.033722518098907
19.0,No,Travel_Rarely,265,25,3,2,57,4,1,4,2994.0,21221,1,Y,12,3,4,80,0,1,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,8.00469951054955
23.0,No,Travel_Rarely,373,1,2,4,47,3,1,3,1223.0,16901,1,Y,22,4,4,80,1,1,2,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,7.1098794630722715
25.0,Yes,Travel_Frequently,599,24,1,3,73,1,1,4,1118.0,8040,1,Y,14,3,4,80,0,1,4,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,7.020190708311925
26.0,No,Travel_Rarely,583,4,2,3,53,3,1,4,2875.0,9973,1,Y,20,4,2,80,0,8,2,2,8,5,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,7.964155718840937
45.0,Yes,Travel_Rarely,1449,2,3,1,94,1,5,2,16581.0,2493,2,Y,16,3,1,80,0,26,2,3,24,10,1,11,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,9.716073048676163
55.0,No,Non-Travel,177,8,1,4,37,2,4,2,13577.0,25592,1,Y,15,3,4,80,1,34,3,3,33,9,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,9.516206114861593
21.0,Yes,Travel_Frequently,251,10,2,1,45,2,1,3,2625.0,25308,1,Y,20,4,3,80,0,2,2,1,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7.873217054862741
46.0,No,Travel_Rarely,168,4,2,4,33,2,5,2,16581.0,9946,2,Y,14,3,3,80,1,26,2,3,11,4,0,8,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,9.716073048676163
34.0,No,Travel_Rarely,131,2,3,3,86,3,2,1,4538.0,6039,0,Y,12,3,4,80,0,4,3,3,3,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,8.420462002456466
51.0,No,Travel_Frequently,237,9,3,4,83,3,5,2,16581.0,19196,4,Y,24,4,1,80,1,31,5,2,29,10,11,10,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,9.716073048676163
59.0,No,Travel_Rarely,1429,18,4,4,67,3,3,4,10512.0,20002,6,Y,12,3,4,80,0,25,6,2,9,7,5,4,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,9.26036786557583
34.0,No,Travel_Frequently,135,19,3,3,46,3,2,2,4444.0,22534,4,Y,13,3,3,80,2,15,2,4,11,8,5,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8.399535147948004
28.0,No,Travel_Frequently,791,1,4,4,44,3,1,3,2154.0,6842,0,Y,11,3,3,80,0,5,2,2,4,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,7.675546002537848
44.0,No,Travel_Rarely,1199,4,2,3,92,4,5,1,16581.0,17477,1,Y,14,3,4,80,2,26,4,2,25,9,14,13,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.716073048676163
34.0,No,Travel_Frequently,648,11,3,3,56,2,2,2,4490.0,21833,4,Y,11,3,4,80,2,14,5,4,10,9,1,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,8.409830673087738
35.0,No,Travel_Rarely,735,6,1,3,66,3,1,3,3506.0,6020,0,Y,14,3,4,80,0,4,3,3,3,2,2,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,8.162516250140179
42.0,No,Travel_Rarely,603,7,4,2,78,4,2,2,2372.0,5628,6,Y,16,3,4,80,0,18,2,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,7.771910256435763
43.0,No,Travel_Rarely,531,4,4,4,56,2,3,4,10231.0,20364,3,Y,14,3,4,80,0,23,3,4,21,7,15,17,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,9.23327534325868
36.0,No,Travel_Rarely,429,2,4,3,53,3,2,2,5410.0,2323,9,Y,11,3,4,80,0,18,2,3,16,14,5,12,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,8.596189197642735
44.0,Yes,Travel_Rarely,621,15,3,1,73,3,3,4,7978.0,14075,1,Y,11,3,4,80,1,10,2,3,10,7,0,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8.984568369308281
28.0,No,Travel_Frequently,193,2,3,4,52,2,1,4,3867.0,14222,1,Y,12,3,2,80,1,2,2,3,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,8.260492856573185
51.0,No,Travel_Frequently,968,6,2,2,40,2,1,3,2838.0,4257,0,Y,14,3,2,80,0,8,6,2,7,0,7,7,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.951207156472972
30.0,No,Non-Travel,879,9,2,3,72,3,2,3,4695.0,12858,7,Y,18,3,3,80,0,10,3,3,8,4,1,7,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,8.454466361507933
29.0,Yes,Travel_Rarely,806,7,3,2,39,3,1,3,3339.0,17285,3,Y,13,3,1,80,2,10,2,3,7,7,7,7,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,8.113726085970747
28.0,No,Travel_Rarely,640,1,3,4,84,3,1,1,2080.0,4732,2,Y,11,3,2,80,0,5,2,2,3,2,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,7.640603826393634
25.0,No,Travel_Rarely,266,1,3,4,40,3,1,2,2096.0,18830,1,Y,18,3,4,80,0,2,3,2,2,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,7.64826303090192
32.0,No,Travel_Rarely,604,8,3,3,56,4,2,4,6209.0,11693,1,Y,15,3,3,80,2,10,4,4,10,7,0,8,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,8.733916174927524
45.0,No,Travel_Frequently,364,25,3,2,83,3,5,2,16581.0,13035,3,Y,22,4,3,80,0,22,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,9.716073048676163
39.0,No,Travel_Rarely,412,13,4,3,94,2,4,2,16581.0,17334,6,Y,13,3,4,80,2,21,4,3,19,9,15,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,9.716073048676163
58.0,No,Travel_Rarely,848,23,4,1,88,3,1,3,2372.0,26076,1,Y,12,3,4,80,2,2,3,3,2,2,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,7.771910256435763
32.0,Yes,Travel_Rarely,1089,7,2,4,79,3,2,3,4883.0,22845,1,Y,18,3,1,80,1,10,3,3,10,4,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,8.493719835230594
39.0,Yes,Travel_Rarely,360,23,3,3,93,3,1,1,3904.0,22154,0,Y,13,3,1,80,0,6,2,3,5,2,0,3,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,8.270013062273787
30.0,No,Travel_Rarely,1138,6,3,1,48,2,2,4,4627.0,23631,0,Y,12,3,1,80,1,10,6,3,9,2,6,7,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8.439880088313567
36.0,No,Travel_Rarely,325,10,4,4,63,3,3,3,7094.0,5747,3,Y,12,3,1,80,0,10,0,3,7,7,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,8.867145589594143
46.0,No,Travel_Rarely,991,1,2,4,44,3,1,1,3423.0,22957,6,Y,12,3,3,80,0,10,3,4,7,6,5,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8.138564737261632
28.0,No,Non-Travel,1476,1,3,3,55,1,2,4,6674.0,16392,0,Y,11,3,1,80,3,10,6,3,9,8,7,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,8.80612448326845
50.0,No,Travel_Rarely,1322,28,3,4,43,3,4,1,16581.0,22422,4,Y,11,3,2,80,0,25,2,3,3,2,1,2,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,9.716073048676163
40.0,Yes,Travel_Rarely,299,25,4,4,57,2,3,2,9094.0,17235,2,Y,12,3,3,80,0,9,2,3,5,4,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,9.115480090952223
52.0,Yes,Travel_Rarely,1030,5,3,2,64,3,3,2,8446.0,21534,9,Y,19,3,3,80,0,10,2,2,8,7,7,7,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,9.041566627727496
30.0,No,Travel_Rarely,634,17,4,2,95,3,3,1,11916.0,25927,1,Y,23,4,4,80,2,9,2,3,9,1,0,8,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,9.385721231090805
39.0,No,Travel_Rarely,524,18,2,1,32,3,2,3,4534.0,13352,0,Y,11,3,1,80,0,9,6,3,8,7,1,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,8.419580362549237
31.0,No,Non-Travel,587,2,4,4,57,3,3,3,9852.0,8935,1,Y,19,3,1,80,1,10,5,2,10,8,9,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,9.195531256322475
41.0,No,Non-Travel,256,10,2,3,40,1,2,2,6151.0,22074,1,Y,13,3,1,80,0,19,4,3,19,2,11,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,8.72453251118548
31.0,Yes,Travel_Frequently,1060,1,3,4,54,3,1,2,2302.0,8319,1,Y,11,3,1,80,0,3,2,4,3,2,2,2,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,7.741967899820685
44.0,Yes,Travel_Rarely,935,3,3,1,89,3,1,1,2362.0,14669,4,Y,12,3,3,80,0,10,4,4,3,2,1,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,7.767687277186908
42.0,No,Non-Travel,495,2,1,3,37,3,4,3,16581.0,26582,0,Y,13,3,4,80,0,21,3,2,20,8,2,10,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,9.716073048676163
55.0,No,Travel_Rarely,282,2,2,4,58,1,5,3,16581.0,6992,4,Y,14,3,4,80,1,23,5,3,19,9,9,11,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.716073048676163
56.0,No,Travel_Rarely,206,8,4,4,99,3,5,2,16581.0,4022,6,Y,14,3,1,80,0,36,4,3,7,3,7,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,9.716073048676163
40.0,No,Non-Travel,458,16,2,3,74,3,1,3,3544.0,8532,9,Y,16,3,2,80,1,6,0,3,4,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,8.173293438966228
34.0,No,Travel_Rarely,943,9,3,4,86,3,3,4,8500.0,5494,0,Y,11,3,4,80,1,10,0,2,9,7,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.04793908261736
40.0,No,Travel_Rarely,523,2,3,3,98,3,2,4,4661.0,22455,1,Y,13,3,3,80,0,9,4,3,9,8,8,8,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,8.447199819595703
41.0,No,Travel_Frequently,1018,1,3,3,66,3,2,1,4103.0,4297,0,Y,17,3,4,80,1,10,2,3,9,3,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,8.319717386850606
35.0,No,Travel_Frequently,482,4,4,3,87,3,2,3,4249.0,2690,1,Y,11,3,2,80,0,9,3,3,9,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,8.354674261918463
51.0,No,Travel_Rarely,770,5,3,3,84,3,4,2,14026.0,17588,1,Y,11,3,2,80,1,33,2,3,33,9,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,9.54873932271967
38.0,No,Travel_Rarely,1009,2,2,2,31,3,2,1,6893.0,19461,3,Y,15,3,4,80,1,11,3,3,7,7,1,7,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,8.83840674707681
34.0,No,Travel_Rarely,507,15,2,3,66,3,2,1,6125.0,23553,1,Y,12,3,4,80,0,10,6,4,10,8,9,6,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,8.72029728739272
25.0,No,Travel_Rarely,882,19,1,4,67,3,1,4,3669.0,9075,3,Y,11,3,3,80,3,7,6,2,3,2,1,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,8.207946941048617
58.0,Yes,Travel_Rarely,601,7,4,3,53,2,3,1,10008.0,12023,7,Y,14,3,4,80,0,31,0,2,10,9,5,9,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,9.211239967219019
40.0,No,Travel_Rarely,329,1,4,2,88,3,1,2,2387.0,6762,3,Y,22,4,3,80,1,7,3,3,4,2,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,7.778211474512493
36.0,No,Travel_Frequently,607,7,3,1,83,4,2,1,4639.0,2261,2,Y,16,3,4,80,1,17,2,2,15,7,6,13,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,8.442469645220301
48.0,No,Travel_Rarely,855,4,3,4,54,3,3,4,7898.0,18706,1,Y,11,3,3,80,0,11,2,3,10,9,0,8,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,8.97449144816442
27.0,No,Travel_Rarely,1291,11,3,3,98,4,1,4,2534.0,6527,8,Y,14,3,2,80,1,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,7.837948916025283
51.0,No,Travel_Rarely,1405,11,2,4,82,2,4,2,13142.0,24439,3,Y,16,3,2,80,0,29,1,2,5,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,9.483644576482009
18.0,No,Non-Travel,1124,1,3,4,97,3,1,4,1611.0,19305,1,Y,15,3,3,80,0,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,7.385230923066573
35.0,No,Travel_Rarely,817,1,3,4,60,2,2,4,5363.0,10846,0,Y,12,3,2,80,1,10,0,3,9,7,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,8.587465244401569
27.0,No,Travel_Frequently,793,2,1,4,43,1,2,4,5071.0,20392,3,Y,20,4,2,80,0,8,3,3,6,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,8.531490496117062
55.0,Yes,Travel_Rarely,267,13,4,1,85,4,4,3,13695.0,9277,6,Y,17,3,3,80,0,24,2,2,19,7,3,8,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,9.524859098381523
56.0,No,Travel_Rarely,1369,23,3,4,68,3,4,2,13402.0,18235,4,Y,12,3,1,80,1,33,0,3,19,16,15,9,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,9.503233841478497
